employee_id,month,department,overtime,performance_rating,job_satisfaction,environment_satisfaction,years_with_manager,complaint_from_team,complaint_about_job,volunteering,behavioral_change_flag,true_simulated_risk_pct,left_company
103,2025-01-01,Sales,0,3,4.1,3.1,1.6,0,0,1,0,1.6,0
103,2025-02-01,Sales,0,4,4.6,3.4,1.7,0,1,1,0,2.8,0
103,2025-03-01,Sales,0,4,4.1,3.9,1.8,0,0,0,0,2.4,0
103,2025-04-01,Sales,1,3,3.0,3.0,1.9,0,0,0,0,8.9,0
103,2025-05-01,Sales,0,5,4.1,2.6,1.9,0,1,1,0,4.8,0
103,2025-06-01,Sales,0,4,3.6,3.7,2.0,0,0,1,0,1.8,0
103,2025-07-01,Sales,1,2,3.3,3.0,2.1,0,0,0,0,6.9,0
103,2025-08-01,Sales,1,4,4.2,2.8,2.2,0,0,0,0,7.1,0
103,2025-09-01,Sales,0,2,4.4,2.6,2.3,0,0,1,0,1.3,0
103,2025-10-01,Sales,0,4,3.9,2.8,2.4,0,0,0,0,3.3,0
103,2025-11-01,Sales,1,4,3.8,2.8,2.4,0,0,0,0,7.9,0
103,2025-12-01,Sales,0,4,3.8,3.6,2.5,0,0,0,0,2.6,0
104,2025-01-01,Sales,0,5,2.1,2.4,5.6,1,1,0,1,25.4,1
105,2025-01-01,Engineering,0,3,2.6,3.5,0.0,0,1,0,0,9.0,0
105,2025-02-01,Engineering,0,4,2.6,2.5,0.1,0,0,0,0,7.1,0
105,2025-03-01,Engineering,0,3,2.8,3.7,0.2,0,0,0,0,4.1,0
105,2025-04-01,Engineering,0,2,2.8,4.6,0.2,0,0,0,0,2.7,0
105,2025-05-01,Engineering,0,3,2.7,3.0,0.3,0,1,0,0,9.7,0
105,2025-06-01,Engineering,0,2,2.1,3.4,0.4,0,0,1,0,2.9,0
105,2025-07-01,Engineering,0,3,3.1,3.0,0.5,0,0,0,0,4.3,0
105,2025-08-01,Engineering,0,4,3.7,3.4,0.6,0,1,1,1,7.7,0
105,2025-09-01,Engineering,0,3,2.9,2.7,0.7,0,1,0,0,9.5,0
105,2025-10-01,Engineering,1,3,3.2,3.5,0.8,0,0,1,0,5.1,0
105,2025-11-01,Engineering,1,4,2.9,3.3,0.8,0,1,0,0,19.8,0
105,2025-12-01,Engineering,1,2,2.4,3.4,0.9,0,1,1,1,18.7,0
106,2025-01-01,Operations,0,3,4.4,1.0,2.9,0,0,0,0,3.8,0
106,2025-02-01,Operations,1,2,3.7,2.4,3.0,0,1,1,0,7.8,0
106,2025-03-01,Operations,1,2,3.4,1.2,3.1,1,0,1,0,9.8,0
106,2025-04-01,Operations,0,3,4.4,1.9,3.1,0,0,0,0,2.8,0
106,2025-05-01,Operations,0,3,3.8,2.2,3.2,0,0,0,1,5.6,0
106,2025-06-01,Operations,1,2,4.3,1.0,3.3,0,0,1,0,4.7,0
106,2025-07-01,Operations,0,2,3.7,1.2,3.4,0,0,0,0,3.7,0
106,2025-08-01,Operations,0,3,3.7,2.2,3.5,0,0,1,1,3.5,0
106,2025-09-01,Operations,0,3,3.7,2.0,3.6,0,0,1,0,2.0,0
106,2025-10-01,Operations,0,5,4.0,1.9,3.6,0,1,0,1,13.6,0
106,2025-11-01,Operations,0,2,3.5,1.7,3.7,0,0,1,0,2.0,0
106,2025-12-01,Operations,1,3,3.6,1.0,3.8,0,0,1,0,6.5,0
107,2025-01-01,Engineering,1,5,2.2,3.4,0.4,0,0,0,0,15.6,0
107,2025-02-01,Engineering,1,4,2.7,2.9,0.5,0,0,0,0,13.3,0
107,2025-03-01,Engineering,0,3,2.9,2.5,0.6,0,0,0,0,5.3,0
107,2025-04-01,Engineering,0,4,3.0,2.6,0.7,0,0,0,1,9.9,0
107,2025-05-01,Engineering,0,4,2.8,3.2,0.7,0,0,0,0,5.1,0
107,2025-06-01,Engineering,1,4,3.6,3.1,0.8,0,0,0,0,9.2,0
107,2025-07-01,Engineering,1,4,2.6,3.6,0.9,0,0,0,0,10.9,0
107,2025-08-01,Engineering,0,4,2.1,2.5,1.0,1,0,1,1,13.0,1
108,2025-01-01,Customer Support,0,4,3.7,3.3,0.1,0,0,1,0,2.4,0
108,2025-02-01,Customer Support,0,3,2.9,2.8,0.2,0,0,0,1,8.9,1
109,2025-01-01,Operations,0,1,4.1,3.4,5.0,0,0,0,0,1.2,0
109,2025-02-01,Operations,0,3,4.9,2.5,5.1,0,0,1,0,1.0,0
109,2025-03-01,Operations,1,3,4.8,2.9,5.2,1,0,1,0,3.5,0
109,2025-04-01,Operations,1,3,4.9,2.9,5.2,0,0,0,0,3.4,0
109,2025-05-01,Operations,0,3,4.1,3.0,5.3,0,0,1,0,1.1,0
109,2025-06-01,Operations,0,2,4.5,3.4,5.4,0,0,1,0,0.7,0
109,2025-07-01,Operations,0,4,5.0,2.8,5.5,1,0,1,0,1.6,0
109,2025-08-01,Operations,0,1,4.7,3.7,5.6,0,0,0,0,0.8,0
109,2025-09-01,Operations,1,4,4.6,3.7,5.7,0,0,1,0,2.0,0
109,2025-10-01,Operations,1,2,4.2,3.0,5.8,0,0,1,0,2.1,0
109,2025-11-01,Operations,0,3,4.7,4.1,5.8,0,0,1,0,0.6,0
109,2025-12-01,Operations,0,4,4.2,3.0,5.9,0,0,0,1,3.3,0
110,2025-01-01,Sales,1,3,4.8,4.4,0.9,0,0,0,0,3.7,0
110,2025-02-01,Sales,0,3,5.0,3.7,1.0,0,0,1,0,1.1,0
110,2025-03-01,Sales,0,3,4.5,4.4,1.1,0,1,0,0,3.3,0
110,2025-04-01,Sales,0,3,5.0,3.8,1.1,0,1,1,0,2.0,0
110,2025-05-01,Sales,0,3,5.0,3.5,1.2,0,0,1,0,1.1,0
110,2025-06-01,Sales,1,3,3.9,3.4,1.3,0,0,1,0,4.0,0
110,2025-07-01,Sales,1,4,4.1,3.4,1.4,0,0,0,0,6.8,0
110,2025-08-01,Sales,1,3,4.5,4.6,1.5,0,0,0,0,3.6,0
110,2025-09-01,Sales,0,3,3.8,3.5,1.6,0,0,0,0,2.6,0
110,2025-10-01,Sales,1,4,3.7,3.2,1.6,0,0,0,0,8.0,0
110,2025-11-01,Sales,0,5,4.0,5.0,1.7,0,0,1,0,1.3,0
110,2025-12-01,Sales,1,3,3.4,3.5,1.8,0,0,0,1,11.9,1
111,2025-01-01,Customer Support,0,3,2.9,2.4,2.6,0,0,1,0,2.7,0
111,2025-02-01,Customer Support,1,3,3.1,3.3,2.7,0,0,1,0,4.5,0
111,2025-03-01,Customer Support,1,2,3.3,2.7,2.8,1,0,1,0,6.9,0
111,2025-04-01,Customer Support,0,4,3.7,3.1,2.9,0,1,1,0,3.7,0
111,2025-05-01,Customer Support,0,4,3.2,2.7,2.9,1,0,1,0,4.0,0
111,2025-06-01,Customer Support,0,4,3.3,2.9,3.0,0,0,1,0,2.2,0
111,2025-07-01,Customer Support,1,4,4.2,2.5,3.1,0,0,0,0,7.0,0
111,2025-08-01,Customer Support,0,3,3.6,2.3,3.2,0,0,1,0,2.0,0
111,2025-09-01,Customer Support,0,2,2.5,3.3,3.3,1,0,0,0,4.9,0
111,2025-10-01,Customer Support,0,3,3.8,3.1,3.4,0,0,1,0,1.5,0
111,2025-11-01,Customer Support,0,2,2.6,2.9,3.4,0,0,0,0,3.3,0
111,2025-12-01,Customer Support,0,4,3.5,3.0,3.5,0,0,1,0,1.9,0
112,2025-01-01,Engineering,0,5,1.0,4.9,3.4,0,1,0,0,9.3,0
112,2025-02-01,Engineering,0,2,1.8,4.6,3.5,0,0,0,0,2.6,0
112,2025-03-01,Engineering,0,3,2.4,4.3,3.6,0,1,0,0,5.2,0
112,2025-04-01,Engineering,1,2,1.7,4.4,3.6,1,1,0,0,19.0,0
112,2025-05-01,Engineering,0,2,1.5,5.0,3.7,0,1,0,0,4.9,0
112,2025-06-01,Engineering,1,4,2.0,3.9,3.8,0,0,1,0,5.6,0
112,2025-07-01,Engineering,0,2,1.5,3.8,3.9,1,1,0,0,10.6,0
112,2025-08-01,Engineering,1,4,1.0,4.4,4.0,0,0,1,0,6.6,0
112,2025-09-01,Engineering,0,4,1.7,4.4,4.1,0,0,0,0,3.5,0
112,2025-10-01,Engineering,0,4,1.0,4.7,4.2,1,0,0,0,6.5,0
112,2025-11-01,Engineering,1,4,1.3,5.0,4.2,0,0,0,0,7.9,0
112,2025-12-01,Engineering,0,5,1.3,4.1,4.3,0,0,0,0,5.0,0
113,2025-01-01,Operations,1,4,3.5,3.8,4.2,0,0,0,0,5.4,0
113,2025-02-01,Operations,1,3,3.7,2.9,4.3,0,0,1,1,6.1,0
113,2025-03-01,Operations,0,4,3.5,4.2,4.4,0,0,1,0,1.2,0
113,2025-04-01,Operations,1,4,3.3,3.6,4.5,0,0,0,1,10.2,0
113,2025-05-01,Operations,1,3,3.8,2.5,4.5,0,0,0,0,5.9,0
113,2025-06-01,Operations,0,3,3.9,3.7,4.6,0,1,1,1,3.6,0
113,2025-07-01,Operations,0,3,4.3,3.3,4.7,0,0,1,0,1.0,0
113,2025-08-01,Operations,1,3,3.9,3.2,4.8,0,1,0,0,8.7,0
113,2025-09-01,Operations,0,3,4.6,3.0,4.9,0,0,0,0,1.6,0
113,2025-10-01,Operations,0,3,3.3,3.4,5.0,1,0,0,0,3.5,0
113,2025-11-01,Operations,0,3,3.9,3.7,5.0,0,1,0,1,5.6,0
113,2025-12-01,Operations,0,3,3.6,3.1,5.1,0,0,1,0,1.3,0
114,2025-01-01,Customer Support,1,2,3.0,2.8,2.5,0,0,0,0,7.7,1
115,2025-01-01,Customer Support,0,3,2.5,3.4,2.5,1,0,0,0,6.0,0
115,2025-02-01,Customer Support,0,3,3.0,3.0,2.6,0,0,0,0,3.5,0
115,2025-03-01,Customer Support,0,4,2.8,4.0,2.7,0,1,1,0,3.9,0
115,2025-04-01,Customer Support,0,3,3.5,2.8,2.8,0,1,0,0,6.0,0
115,2025-05-01,Customer Support,1,5,2.9,3.1,2.8,1,0,0,0,16.4,0
115,2025-06-01,Customer Support,1,3,4.0,4.6,2.9,0,1,0,0,7.1,0
115,2025-07-01,Customer Support,0,4,3.7,4.3,3.0,0,0,1,0,1.3,0
115,2025-08-01,Customer Support,1,2,3.6,4.3,3.1,0,0,0,0,3.8,0
115,2025-09-01,Customer Support,0,5,3.3,4.1,3.2,0,0,1,1,3.2,0
115,2025-10-01,Customer Support,1,3,3.4,3.6,3.2,1,0,0,0,9.1,0
115,2025-11-01,Customer Support,0,4,2.6,3.8,3.3,0,0,0,0,3.4,1
116,2025-01-01,Engineering,0,3,3.7,3.9,5.7,0,1,1,0,1.8,0
116,2025-02-01,Engineering,0,5,3.1,2.9,5.8,0,0,0,0,3.2,0
116,2025-03-01,Engineering,1,4,3.0,4.2,5.9,0,1,1,0,5.6,0
116,2025-04-01,Engineering,0,4,3.9,2.7,6.0,0,0,1,0,1.3,0
116,2025-05-01,Engineering,0,1,4.2,3.4,6.0,0,1,0,0,2.1,0
116,2025-06-01,Engineering,1,3,4.2,3.6,6.1,0,0,1,1,3.4,0
116,2025-07-01,Engineering,0,3,2.8,4.3,6.2,0,0,1,0,1.0,0
116,2025-08-01,Engineering,1,2,4.5,3.4,6.3,0,0,1,0,1.6,0
116,2025-09-01,Engineering,0,5,2.9,4.6,6.4,0,0,0,0,2.0,0
116,2025-10-01,Engineering,0,3,4.2,4.0,6.5,0,0,1,0,0.7,0
116,2025-11-01,Engineering,0,4,4.7,3.5,6.5,0,0,1,0,0.8,0
116,2025-12-01,Engineering,0,2,3.6,4.8,6.6,0,1,1,0,1.1,0
117,2025-01-01,Engineering,1,4,3.5,2.5,1.9,0,0,1,0,6.3,0
117,2025-02-01,Engineering,0,4,4.0,2.4,2.0,0,0,1,0,2.3,0
117,2025-03-01,Engineering,1,5,4.6,3.1,2.1,0,0,1,0,4.1,0
117,2025-04-01,Engineering,1,3,3.4,3.6,2.1,0,0,0,0,6.5,0
117,2025-05-01,Engineering,0,4,3.8,3.0,2.2,1,0,0,0,5.2,0
117,2025-06-01,Engineering,1,1,4.1,3.1,2.3,0,0,0,0,4.3,0
117,2025-07-01,Engineering,1,3,3.3,2.7,2.4,0,0,1,0,5.2,0
117,2025-08-01,Engineering,0,5,4.9,2.8,2.5,1,0,1,0,2.6,0
117,2025-09-01,Engineering,0,2,4.3,4.7,2.6,0,0,0,0,1.2,0
117,2025-10-01,Engineering,0,4,3.4,2.9,2.6,0,0,0,0,3.7,0
117,2025-11-01,Engineering,0,4,4.2,2.9,2.7,1,0,0,0,4.5,0
117,2025-12-01,Engineering,0,4,4.5,2.3,2.8,0,0,1,0,1.8,0
118,2025-01-01,Operations,0,2,2.2,3.6,0.5,1,0,0,1,11.8,1
119,2025-01-01,Operations,0,1,3.8,1.8,4.2,0,0,0,0,2.4,0
119,2025-02-01,Operations,1,3,2.8,2.9,4.3,0,0,0,1,12.8,0
119,2025-03-01,Operations,1,2,1.9,3.2,4.4,1,1,1,1,24.0,0
119,2025-04-01,Operations,0,3,3.8,2.1,4.5,0,1,0,0,5.5,0
119,2025-05-01,Operations,1,4,3.1,3.0,4.5,0,0,0,0,7.4,0
119,2025-06-01,Operations,0,3,2.9,2.6,4.6,1,1,0,0,10.0,0
119,2025-07-01,Operations,0,4,4.1,3.0,4.7,0,0,1,0,1.3,0
119,2025-08-01,Operations,1,5,3.3,2.1,4.8,0,0,1,0,6.2,0
119,2025-09-01,Operations,1,3,3.8,2.5,4.9,0,1,1,0,6.8,0
119,2025-10-01,Operations,0,3,2.8,3.1,5.0,0,0,0,0,2.8,0
119,2025-11-01,Operations,1,4,3.4,2.8,5.0,0,0,1,0,4.2,0
119,2025-12-01,Operations,1,2,4.1,2.2,5.1,0,1,1,1,9.9,0
120,2025-01-01,Sales,0,5,2.9,3.4,2.4,0,0,0,0,4.4,0
120,2025-02-01,Sales,1,5,3.4,4.1,2.5,0,0,1,0,4.4,0
120,2025-03-01,Sales,0,3,3.4,3.5,2.6,0,0,1,0,1.6,0
120,2025-04-01,Sales,1,3,3.8,2.7,2.6,0,0,1,0,4.3,0
120,2025-05-01,Sales,0,3,3.2,3.6,2.7,0,0,0,1,4.9,0
120,2025-06-01,Sales,0,4,3.2,3.3,2.8,0,0,0,0,3.4,1
121,2025-01-01,Sales,0,4,4.4,2.3,5.1,0,0,1,0,1.4,0
121,2025-02-01,Sales,0,4,2.5,2.0,5.2,0,0,0,1,8.3,0
121,2025-03-01,Sales,1,3,3.2,1.7,5.3,0,0,1,0,5.1,0
121,2025-04-01,Sales,0,4,3.9,2.9,5.3,0,1,0,0,4.4,0
121,2025-05-01,Sales,0,1,4.1,2.7,5.4,0,0,1,0,0.9,0
121,2025-06-01,Sales,1,4,4.0,2.6,5.5,0,0,1,0,3.4,0
121,2025-07-01,Sales,1,3,3.4,2.1,5.6,0,1,1,0,8.0,0
121,2025-08-01,Sales,1,3,3.4,1.2,5.7,0,0,1,0,5.3,0
121,2025-09-01,Sales,0,2,4.0,2.9,5.8,0,0,1,0,0.9,0
121,2025-10-01,Sales,0,3,4.1,2.9,5.8,0,0,0,0,1.7,0
121,2025-11-01,Sales,0,3,3.1,3.0,5.9,0,0,0,0,2.3,0
121,2025-12-01,Sales,0,3,3.8,2.6,6.0,0,1,1,0,2.5,0
122,2025-01-01,Engineering,0,5,3.6,2.9,5.4,0,0,0,0,2.9,0
122,2025-02-01,Engineering,0,3,3.8,2.8,5.5,0,0,0,0,2.0,0
122,2025-03-01,Engineering,0,4,2.9,3.6,5.6,0,1,0,0,4.9,0
122,2025-04-01,Engineering,0,1,3.1,3.4,5.7,1,0,1,0,1.6,0
122,2025-05-01,Engineering,0,3,3.1,4.3,5.7,0,1,1,0,2.0,0
122,2025-06-01,Engineering,0,3,2.8,3.0,5.8,0,0,0,0,2.6,0
122,2025-07-01,Engineering,1,3,3.5,3.2,5.9,1,0,0,0,7.3,0
122,2025-08-01,Engineering,0,4,3.5,3.6,6.0,0,0,0,0,1.9,0
122,2025-09-01,Engineering,0,2,2.9,2.6,6.1,0,0,0,0,2.3,0
122,2025-10-01,Engineering,0,3,3.2,2.6,6.2,0,0,1,0,1.5,0
122,2025-11-01,Engineering,0,4,3.0,2.1,6.2,1,1,0,0,10.7,0
122,2025-12-01,Engineering,0,2,3.0,3.3,6.3,1,0,0,0,2.9,0
123,2025-01-01,Customer Support,0,3,2.8,2.8,2.4,0,0,1,0,2.5,0
123,2025-02-01,Customer Support,0,2,3.1,2.1,2.5,0,0,0,0,3.9,0
123,2025-03-01,Customer Support,0,4,3.7,3.1,2.6,0,0,0,0,3.1,0
123,2025-04-01,Customer Support,0,3,2.8,2.6,2.6,0,0,0,0,4.2,0
123,2025-05-01,Customer Support,1,4,4.3,2.4,2.7,0,0,0,0,7.2,0
123,2025-06-01,Customer Support,0,3,3.1,2.0,2.8,0,1,1,0,5.4,0
123,2025-07-01,Customer Support,1,3,3.7,3.0,2.9,0,1,1,0,7.6,0
123,2025-08-01,Customer Support,1,3,2.6,2.2,3.0,0,0,0,0,11.1,0
123,2025-09-01,Customer Support,0,4,3.5,2.1,3.1,0,0,0,1,7.4,0
123,2025-10-01,Customer Support,0,3,3.0,3.7,3.1,0,0,0,0,2.7,0
123,2025-11-01,Customer Support,0,4,3.6,2.6,3.2,0,0,1,0,2.1,0
123,2025-12-01,Customer Support,0,4,3.6,2.4,3.3,0,0,1,0,2.2,0
124,2025-01-01,Sales,1,3,3.5,4.4,4.0,1,0,1,0,4.0,0
124,2025-02-01,Sales,0,3,3.3,4.5,4.1,0,1,0,1,6.0,0
124,2025-03-01,Sales,1,3,3.8,3.9,4.2,0,1,0,0,7.9,0
124,2025-04-01,Sales,1,5,3.3,3.9,4.2,0,0,0,0,6.4,0
124,2025-05-01,Sales,0,4,4.0,3.1,4.3,0,0,0,0,2.3,0
124,2025-06-01,Sales,0,3,3.7,4.1,4.4,0,0,1,0,1.0,0
124,2025-07-01,Sales,1,4,4.2,4.3,4.5,0,0,0,0,3.6,0
124,2025-08-01,Sales,0,4,4.0,3.8,4.6,1,0,1,0,1.8,0
124,2025-09-01,Sales,0,3,4.2,3.4,4.7,0,0,0,0,1.6,0
124,2025-10-01,Sales,1,2,3.7,3.5,4.8,0,0,1,0,2.4,0
124,2025-11-01,Sales,0,3,4.0,3.1,4.8,0,1,0,0,3.7,0
124,2025-12-01,Sales,1,4,4.2,4.0,4.9,1,1,1,0,7.2,0
125,2025-01-01,Engineering,0,3,3.4,4.1,0.6,0,0,1,0,1.7,0
125,2025-02-01,Engineering,0,3,4.1,3.7,0.7,0,0,0,0,2.5,0
125,2025-03-01,Engineering,0,3,3.9,3.7,0.8,1,0,0,1,7.4,1
126,2025-01-01,Operations,1,3,3.4,3.3,1.9,1,0,1,0,7.2,0
126,2025-02-01,Operations,1,5,3.8,3.0,2.0,0,0,1,0,5.6,0
126,2025-03-01,Operations,0,3,3.1,3.7,2.1,1,0,0,0,4.8,0
126,2025-04-01,Operations,0,3,3.5,2.2,2.1,0,0,1,0,2.4,0
126,2025-05-01,Operations,0,3,4.0,3.4,2.2,0,0,1,0,1.4,0
126,2025-06-01,Operations,0,2,3.2,2.8,2.3,0,0,1,0,1.9,0
126,2025-07-01,Operations,1,2,3.4,3.5,2.4,0,0,1,0,3.5,0
126,2025-08-01,Operations,0,3,3.3,2.2,2.5,0,0,1,0,2.5,0
126,2025-09-01,Operations,0,3,3.5,3.4,2.6,0,0,0,0,2.6,0
126,2025-10-01,Operations,0,5,4.5,3.8,2.6,0,0,0,0,2.2,0
126,2025-11-01,Operations,0,3,3.2,3.4,2.7,0,0,0,1,5.1,0
126,2025-12-01,Operations,0,4,3.7,3.5,2.8,0,0,0,0,2.7,0
127,2025-01-01,Sales,1,3,3.8,3.9,4.8,1,0,1,0,3.8,0
127,2025-02-01,Sales,1,2,4.3,2.4,4.9,0,0,0,0,4.3,0
127,2025-03-01,Sales,1,2,3.3,2.9,5.0,1,0,0,0,8.1,0
127,2025-04-01,Sales,0,4,2.9,2.0,5.0,0,0,0,0,4.2,0
127,2025-05-01,Sales,0,3,2.8,2.5,5.1,0,0,0,0,3.3,0
127,2025-06-01,Sales,1,2,3.3,3.5,5.2,0,0,1,0,2.6,0
127,2025-07-01,Sales,1,3,3.2,2.6,5.3,0,0,1,0,4.0,0
127,2025-08-01,Sales,0,5,3.7,3.3,5.4,0,0,1,0,1.5,0
127,2025-09-01,Sales,1,2,3.6,3.4,5.5,0,0,1,0,2.3,0
127,2025-10-01,Sales,0,3,2.3,3.2,5.5,0,1,0,1,10.2,0
127,2025-11-01,Sales,0,3,1.7,2.4,5.6,0,0,0,0,4.6,0
127,2025-12-01,Sales,1,3,2.1,2.6,5.7,0,0,0,1,14.8,0
128,2025-01-01,Sales,1,3,3.5,2.2,5.8,1,0,1,0,6.1,0
128,2025-02-01,Sales,1,3,2.3,2.7,5.9,0,0,1,1,8.5,0
128,2025-03-01,Sales,1,3,3.0,2.1,6.0,0,0,0,0,7.2,0
128,2025-04-01,Sales,1,3,2.6,2.9,6.0,0,0,0,0,6.6,0
128,2025-05-01,Sales,0,2,2.8,2.6,6.1,0,0,0,0,2.4,0
128,2025-06-01,Sales,1,4,2.3,2.2,6.2,1,0,0,0,15.3,0
128,2025-07-01,Sales,1,2,3.6,2.6,6.3,0,0,1,0,2.7,0
128,2025-08-01,Sales,0,3,2.5,2.9,6.4,0,1,0,0,5.4,0
128,2025-09-01,Sales,0,3,3.3,1.6,6.5,0,0,0,0,3.0,0
128,2025-10-01,Sales,0,4,3.0,2.4,6.5,0,0,0,0,3.1,0
128,2025-11-01,Sales,1,2,2.5,2.1,6.6,1,0,1,0,6.9,0
128,2025-12-01,Sales,1,5,2.9,2.6,6.7,0,0,0,0,8.0,0
129,2025-01-01,Sales,0,3,4.0,3.3,2.0,0,0,1,0,1.5,0
129,2025-02-01,Sales,0,3,4.5,3.0,2.1,0,0,1,0,1.4,0
129,2025-03-01,Sales,0,3,5.0,1.7,2.2,0,0,1,1,3.0,0
129,2025-04-01,Sales,1,3,4.4,3.4,2.2,0,0,0,0,4.9,0
129,2025-05-01,Sales,0,4,3.8,1.9,2.3,0,1,0,0,8.5,0
129,2025-06-01,Sales,1,4,4.1,3.3,2.4,1,0,0,0,9.9,0
129,2025-07-01,Sales,1,3,4.2,2.6,2.5,0,0,1,0,3.9,0
129,2025-08-01,Sales,0,3,3.5,3.4,2.6,1,0,0,0,4.3,0
129,2025-09-01,Sales,1,4,4.4,2.9,2.7,0,0,1,0,3.8,0
129,2025-10-01,Sales,1,3,4.0,3.6,2.8,0,0,1,0,3.0,0
129,2025-11-01,Sales,0,3,4.8,2.8,2.8,0,0,1,0,1.2,0
129,2025-12-01,Sales,0,3,4.9,2.6,2.9,0,0,0,0,2.0,0
130,2025-01-01,Operations,1,3,2.3,3.9,0.4,0,0,0,0,10.2,0
130,2025-02-01,Operations,1,4,3.7,3.8,0.5,0,0,0,0,7.6,0
130,2025-03-01,Operations,0,3,3.3,4.4,0.6,0,0,1,0,1.6,0
130,2025-04-01,Operations,0,3,3.1,4.1,0.7,0,0,1,0,1.9,1
131,2025-01-01,Customer Support,0,2,2.6,3.8,3.9,0,0,0,0,2.4,0
131,2025-02-01,Customer Support,1,4,2.5,2.5,4.0,0,1,0,0,19.7,0
131,2025-03-01,Customer Support,0,3,2.5,3.5,4.1,0,1,0,1,10.3,0
131,2025-04-01,Customer Support,1,5,3.2,2.4,4.2,1,0,1,0,10.0,1
132,2025-01-01,Engineering,0,3,3.1,2.2,0.7,0,0,1,0,3.3,0
132,2025-02-01,Engineering,0,4,2.7,3.0,0.8,0,1,0,1,17.6,0
132,2025-03-01,Engineering,0,3,3.1,4.2,0.9,0,0,1,0,1.8,0
132,2025-04-01,Engineering,1,1,4.3,2.8,0.9,0,1,1,0,6.3,1
133,2025-01-01,Sales,0,4,3.9,2.8,3.9,0,0,1,0,1.7,0
133,2025-02-01,Sales,0,2,4.4,3.3,4.0,0,0,1,0,0.9,0
133,2025-03-01,Sales,0,4,3.9,2.5,4.1,0,0,1,0,1.8,0
133,2025-04-01,Sales,0,3,2.6,2.9,4.2,0,0,0,0,3.4,0
133,2025-05-01,Sales,0,5,4.0,2.8,4.2,0,0,1,0,1.8,0
133,2025-06-01,Sales,0,5,3.6,2.7,4.3,0,0,1,0,2.1,0
133,2025-07-01,Sales,1,4,3.1,2.8,4.4,0,0,1,0,5.0,0
133,2025-08-01,Sales,1,5,4.5,2.4,4.5,0,0,1,0,4.0,0
133,2025-09-01,Sales,0,3,3.0,3.6,4.6,0,0,1,0,1.4,0
133,2025-10-01,Sales,0,2,3.1,2.9,4.7,0,0,1,0,1.5,0
133,2025-11-01,Sales,0,4,4.0,3.2,4.7,0,1,1,0,2.6,0
133,2025-12-01,Sales,1,3,3.7,3.7,4.8,0,0,0,0,4.2,0
134,2025-01-01,Sales,1,4,2.7,3.0,3.5,0,1,0,0,17.3,0
134,2025-02-01,Sales,0,5,2.0,3.1,3.6,0,0,0,0,5.7,0
134,2025-03-01,Sales,0,3,2.3,2.7,3.7,0,0,0,0,4.3,0
134,2025-04-01,Sales,0,3,2.0,3.4,3.8,0,1,0,0,7.4,0
134,2025-05-01,Sales,0,2,1.9,3.2,3.8,0,1,1,0,4.4,0
134,2025-06-01,Sales,0,3,2.1,3.3,3.9,0,0,0,0,3.8,0
134,2025-07-01,Sales,0,5,2.0,4.1,4.0,0,1,0,1,13.5,0
134,2025-08-01,Sales,0,1,2.0,2.2,4.1,0,0,0,0,3.9,0
134,2025-09-01,Sales,0,3,2.0,3.1,4.2,0,0,0,0,4.0,0
134,2025-10-01,Sales,1,4,2.4,2.8,4.2,0,0,0,0,10.1,0
134,2025-11-01,Sales,0,2,1.8,3.5,4.3,0,0,0,0,3.2,0
134,2025-12-01,Sales,0,3,2.0,2.6,4.4,0,1,1,0,5.4,0
135,2025-01-01,Sales,0,4,3.6,2.8,3.2,0,0,1,0,2.0,0
135,2025-02-01,Sales,0,5,3.6,3.7,3.3,0,0,1,0,1.8,0
135,2025-03-01,Sales,0,5,3.4,3.4,3.4,0,0,1,0,2.0,0
135,2025-04-01,Sales,0,5,3.8,2.8,3.5,0,1,1,0,4.1,0
135,2025-05-01,Sales,0,3,4.0,3.1,3.5,0,1,0,1,7.6,0
135,2025-06-01,Sales,0,2,4.6,4.1,3.6,0,0,1,0,0.7,0
135,2025-07-01,Sales,1,1,3.9,2.9,3.7,0,1,0,0,8.1,0
135,2025-08-01,Sales,0,3,3.5,2.1,3.8,0,0,1,0,2.1,0
135,2025-09-01,Sales,0,4,3.3,3.4,3.9,0,0,0,0,2.8,0
135,2025-10-01,Sales,0,5,3.5,3.6,4.0,0,0,0,0,2.8,0
135,2025-11-01,Sales,0,4,4.4,2.8,4.0,0,1,1,0,2.8,0
135,2025-12-01,Sales,0,2,3.7,2.4,4.1,0,0,0,0,2.4,0
136,2025-01-01,Operations,0,2,3.3,3.0,0.2,1,0,1,0,3.6,1
137,2025-01-01,Engineering,0,3,3.3,2.9,0.7,0,0,0,1,7.2,1
138,2025-01-01,Operations,1,4,3.6,1.2,3.8,1,0,1,1,18.6,0
138,2025-02-01,Operations,0,4,3.1,2.1,3.9,0,0,0,0,4.4,0
138,2025-03-01,Operations,0,4,4.4,3.4,4.0,0,0,1,1,2.1,0
138,2025-04-01,Operations,0,2,2.8,2.6,4.0,0,1,0,1,10.5,0
138,2025-05-01,Operations,1,3,3.4,1.6,4.1,0,0,0,0,9.0,0
138,2025-06-01,Operations,0,4,3.4,2.5,4.2,0,0,1,0,2.1,0
138,2025-07-01,Operations,0,3,3.5,2.7,4.3,0,0,1,0,1.6,0
138,2025-08-01,Operations,0,3,3.4,1.8,4.4,0,0,0,0,3.5,0
